game_id,condition,matchup,round,num_players,pool_before_regen,pool_after_regen,sustainable_share,total_extraction,pool_after_extraction,pool_collapsed,model_1,extraction_1,belief_1,payoff_1,cumulative_1,raw_output_1,token_usage_1,response_time_1,temperature_1,model_2,extraction_2,belief_2,payoff_2,cumulative_2,raw_output_2,token_usage_2,response_time_2,temperature_2,prompt_version,timestamp
3,ai,GPT-4o vs Gemini 2.5 Flash,1,2,100.0,100.0,10.0,30,70.0,0,GPT-4o,10,10.0,10,10,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1215.4,1.0,Gemini 2.5 Flash,20,15.0,20,20,"{""belief"": 15.0, ""extraction"": 20}","{""prompt"": 0, ""completion"": 0}",5232.1,0.6,v2.2,2026-04-29T11:44:45.098584
3,ai,GPT-4o vs Gemini 2.5 Flash,2,2,90.0,90.0,10.0,35,55.0,0,GPT-4o,15,15.0,15,25,"{""belief"": 15.0, ""extraction"": 15}","{""prompt"": 0, ""completion"": 0}",718.5,1.0,Gemini 2.5 Flash,20,12.0,20,40,"{""belief"": 12.0, ""extraction"": 20}","{""prompt"": 0, ""completion"": 0}",5425.7,0.6,v2.2,2026-04-29T11:44:51.245015
3,ai,GPT-4o vs Gemini 2.5 Flash,3,2,75.0,75.0,10.0,30,45.0,0,GPT-4o,10,20.0,10,35,"{""belief"": 20.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",838.4,1.0,Gemini 2.5 Flash,20,18.0,20,60,"{""belief"": 18.0, ""extraction"": 20}","{""prompt"": 0, ""completion"": 0}",5610.9,0.6,v2.2,2026-04-29T11:44:57.696909
3,ai,GPT-4o vs Gemini 2.5 Flash,4,2,65.0,65.0,10.0,30,35.0,0,GPT-4o,10,20.0,10,45,"{""belief"": 20.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1123.4,1.0,Gemini 2.5 Flash,20,12.0,20,80,"{""belief"": 12.0, ""extraction"": 20}","{""prompt"": 0, ""completion"": 0}",5325.6,0.6,v2.2,2026-04-29T11:45:04.148958
3,ai,GPT-4o vs Gemini 2.5 Flash,5,2,55.0,55.0,10.0,35,20.0,0,GPT-4o,15,20.0,15,60,"{""belief"": 20.0, ""extraction"": 15}","{""prompt"": 0, ""completion"": 0}",801.9,1.0,Gemini 2.5 Flash,20,15.0,20,100,"{""belief"": 15.0, ""extraction"": 20}","{""prompt"": 0, ""completion"": 0}",4826.9,0.6,v2.2,2026-04-29T11:45:09.780739
4,ai,Claude Opus vs Claude Sonnet,1,2,100.0,100.0,10.0,22,78.0,0,Claude Opus,12,10.0,12,12,"{""belief"": 10.0, ""extraction"": 12}","{""prompt"": 0, ""completion"": 0}",1328.4,0.6,Claude Sonnet,10,10.0,10,10,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1228.7,0.6,v2.2,2026-04-29T11:45:12.340752
4,ai,Claude Opus vs Claude Sonnet,2,2,98.0,98.0,10.0,26,72.0,0,Claude Opus,13,11.0,13,25,"{""belief"": 11.0, ""extraction"": 13}","{""prompt"": 0, ""completion"": 0}",1594.3,0.6,Claude Sonnet,13,12.0,13,23,"{""belief"": 12.0, ""extraction"": 13}","{""prompt"": 0, ""completion"": 0}",1474.4,0.6,v2.2,2026-04-29T11:45:15.412908
4,ai,Claude Opus vs Claude Sonnet,3,2,92.0,92.0,10.0,28,64.0,0,Claude Opus,14,13.0,14,39,"{""belief"": 13.0, ""extraction"": 14}","{""prompt"": 0, ""completion"": 0}",1942.5,0.6,Claude Sonnet,14,13.0,14,37,"{""belief"": 13.0, ""extraction"": 14}","{""prompt"": 0, ""completion"": 0}",1231.1,0.6,v2.2,2026-04-29T11:45:18.589882
4,ai,Claude Opus vs Claude Sonnet,4,2,84.0,84.0,10.0,31,53.0,0,Claude Opus,16,15.0,16,55,"{""belief"": 15.0, ""extraction"": 16}","{""prompt"": 0, ""completion"": 0}",2045.3,0.6,Claude Sonnet,15,15.0,15,52,"{""belief"": 15.0, ""extraction"": 15}","{""prompt"": 0, ""completion"": 0}",1203.2,0.6,v2.2,2026-04-29T11:45:21.841713
4,ai,Claude Opus vs Claude Sonnet,5,2,73.0,73.0,10.0,40,33.0,0,Claude Opus,20,18.0,20,75,"{""belief"": 18.0, ""extraction"": 20}","{""prompt"": 0, ""completion"": 0}",1620.6,0.6,Claude Sonnet,20,17.0,20,72,"{""belief"": 17.0, ""extraction"": 20}","{""prompt"": 0, ""completion"": 0}",1241.9,0.6,v2.2,2026-04-29T11:45:24.705593
5,ai,GPT-4o vs GPT-4o-mini,1,2,100.0,100.0,10.0,20,80.0,0,GPT-4o,10,10.0,10,10,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",2444.0,1.0,GPT-4o-mini,10,10.0,10,10,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",959.2,1.0,v2.2,2026-04-29T11:45:28.110662
5,ai,GPT-4o vs GPT-4o-mini,2,2,100.0,100.0,10.0,20,80.0,0,GPT-4o,10,10.0,10,20,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",845.0,1.0,GPT-4o-mini,10,10.0,10,20,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1108.7,1.0,v2.2,2026-04-29T11:45:30.067397
5,ai,GPT-4o vs GPT-4o-mini,3,2,100.0,100.0,10.0,20,80.0,0,GPT-4o,10,10.0,10,30,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1723.6,1.0,GPT-4o-mini,10,10.0,10,30,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1129.1,1.0,v2.2,2026-04-29T11:45:32.922095
5,ai,GPT-4o vs GPT-4o-mini,4,2,100.0,100.0,10.0,20,80.0,0,GPT-4o,10,10.0,10,40,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1285.0,1.0,GPT-4o-mini,10,10.0,10,40,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1171.6,1.0,v2.2,2026-04-29T11:45:35.381242
5,ai,GPT-4o vs GPT-4o-mini,5,2,100.0,100.0,10.0,20,80.0,0,GPT-4o,10,10.0,10,50,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1021.3,1.0,GPT-4o-mini,10,10.0,10,50,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",862.3,1.0,v2.2,2026-04-29T11:45:37.267853
6,ai,Gemini 2.5 Flash vs Gemini 2.5 Flash Lite,1,2,100.0,100.0,10.0,30,70.0,0,Gemini 2.5 Flash,20,20.0,20,20,"{""belief"": 20.0, ""extraction"": 20}","{""prompt"": 0, ""completion"": 0}",3129.2,0.6,Gemini 2.5 Flash Lite,10,10.0,10,10,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",614.6,0.6,v2.2,2026-04-29T11:45:41.014433
6,ai,Gemini 2.5 Flash vs Gemini 2.5 Flash Lite,2,2,90.0,90.0,10.0,32,58.0,0,Gemini 2.5 Flash,20,15.0,20,40,"{""belief"": 15.0, ""extraction"": 20}","{""prompt"": 0, ""completion"": 0}",5425.2,0.6,Gemini 2.5 Flash Lite,12,15.0,12,22,"{""belief"": 15.0, ""extraction"": 12}","{""prompt"": 0, ""completion"": 0}",614.6,0.6,v2.2,2026-04-29T11:45:47.057033
6,ai,Gemini 2.5 Flash vs Gemini 2.5 Flash Lite,3,2,78.0,78.0,10.0,35,43.0,0,Gemini 2.5 Flash,20,15.0,20,60,"{""belief"": 15.0, ""extraction"": 20}","{""prompt"": 0, ""completion"": 0}",5526.2,0.6,Gemini 2.5 Flash Lite,15,15.0,15,37,"{""belief"": 15.0, ""extraction"": 15}","{""prompt"": 0, ""completion"": 0}",716.0,0.6,v2.2,2026-04-29T11:45:53.302637
6,ai,Gemini 2.5 Flash vs Gemini 2.5 Flash Lite,4,2,63.0,63.0,10.0,38,25.0,0,Gemini 2.5 Flash,20,18.0,20,80,"{""belief"": 18.0, ""extraction"": 20}","{""prompt"": 0, ""completion"": 0}",4195.6,0.6,Gemini 2.5 Flash Lite,18,15.0,18,55,"{""belief"": 15.0, ""extraction"": 18}","{""prompt"": 0, ""completion"": 0}",611.8,0.6,v2.2,2026-04-29T11:45:58.113225
6,ai,Gemini 2.5 Flash vs Gemini 2.5 Flash Lite,5,2,45.0,45.0,10.0,40,5.0,0,Gemini 2.5 Flash,20,20.0,20,100,"{""belief"": 20.0, ""extraction"": 20}","{""prompt"": 0, ""completion"": 0}",3703.5,0.6,Gemini 2.5 Flash Lite,20,20.0,20,75,"{""belief"": 20.0, ""extraction"": 20}","{""prompt"": 0, ""completion"": 0}",592.5,0.6,v2.2,2026-04-29T11:46:02.412630
