game_id,condition,matchup,round,num_players,pool_before_regen,pool_after_regen,sustainable_share,total_extraction,pool_after_extraction,pool_collapsed,model_1,extraction_1,belief_1,payoff_1,cumulative_1,raw_output_1,token_usage_1,response_time_1,temperature_1,model_2,extraction_2,belief_2,payoff_2,cumulative_2,raw_output_2,token_usage_2,response_time_2,temperature_2,prompt_version,timestamp
3,undisclosed,GPT-4o vs Gemini 2.5 Flash,1,2,100.0,100.0,10.0,10,90.0,0,GPT-4o,10,10.0,10,10,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1155.7,0.6,Gemini 2.5 Flash,0,10.0,0,0,Here is the JSON requested,"{""prompt"": 0, ""completion"": 0}",1115.6,0.6,v2.0,2026-04-29T11:05:34.653199
3,undisclosed,GPT-4o vs Gemini 2.5 Flash,2,2,100.0,100.0,10.0,10,90.0,0,GPT-4o,10,5.0,10,20,"{""belief"": 5.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",6538.4,0.6,Gemini 2.5 Flash,0,10.0,0,0,Here is the JSON requested:,"{""prompt"": 0, ""completion"": 0}",1375.0,0.6,v2.0,2026-04-29T11:05:42.568535
3,undisclosed,GPT-4o vs Gemini 2.5 Flash,3,2,100.0,100.0,10.0,10,90.0,0,GPT-4o,10,0.0,10,30,"{""belief"": 0.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",812.1,0.6,Gemini 2.5 Flash,0,10.0,0,0,Here is the,"{""prompt"": 0, ""completion"": 0}",1163.4,0.6,v2.0,2026-04-29T11:05:44.546439
3,undisclosed,GPT-4o vs Gemini 2.5 Flash,4,2,100.0,100.0,10.0,10,90.0,0,GPT-4o,10,0.0,10,40,"{""belief"": 0.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",956.0,0.6,Gemini 2.5 Flash,0,10.0,0,0,Here is the JSON requested:,"{""prompt"": 0, ""completion"": 0}",1108.1,0.6,v2.0,2026-04-29T11:05:46.612866
3,undisclosed,GPT-4o vs Gemini 2.5 Flash,5,2,100.0,100.0,10.0,10,90.0,0,GPT-4o,10,0.0,10,50,"{""belief"": 0.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1135.5,0.6,Gemini 2.5 Flash,0,10.0,0,0,Here is the JSON requested,"{""prompt"": 0, ""completion"": 0}",1214.0,0.6,v2.0,2026-04-29T11:05:48.964750
4,undisclosed,Claude Opus vs Claude Sonnet,1,2,100.0,100.0,10.0,25,75.0,0,Claude Opus,15,10.0,15,15,"{""belief"": 10.0, ""extraction"": 15}","{""prompt"": 0, ""completion"": 0}",1974.5,0.6,Claude Sonnet,10,10.0,10,10,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1578.1,0.6,v2.0,2026-04-29T11:05:52.519902
4,undisclosed,Claude Opus vs Claude Sonnet,2,2,95.0,95.0,10.0,31,64.0,0,Claude Opus,16,12.0,16,31,"{""belief"": 12.0, ""extraction"": 16}","{""prompt"": 0, ""completion"": 0}",2652.8,0.6,Claude Sonnet,15,15.0,15,25,"{""belief"": 15.0, ""extraction"": 15}","{""prompt"": 0, ""completion"": 0}",1410.7,0.6,v2.0,2026-04-29T11:05:56.585854
4,undisclosed,Claude Opus vs Claude Sonnet,3,2,84.0,84.0,10.0,34,50.0,0,Claude Opus,17,15.0,17,48,"{""belief"": 15.0, ""extraction"": 17}","{""prompt"": 0, ""completion"": 0}",1514.0,0.6,Claude Sonnet,17,16.0,17,42,"{""belief"": 16.0, ""extraction"": 17}","{""prompt"": 0, ""completion"": 0}",1539.3,0.6,v2.0,2026-04-29T11:05:59.641342
4,undisclosed,Claude Opus vs Claude Sonnet,4,2,70.0,70.0,10.0,36,34.0,0,Claude Opus,18,18.0,18,66,"{""belief"": 18.0, ""extraction"": 18}","{""prompt"": 0, ""completion"": 0}",1761.5,0.6,Claude Sonnet,18,17.0,18,60,"{""belief"": 17.0, ""extraction"": 18}","{""prompt"": 0, ""completion"": 0}",1309.6,0.6,v2.0,2026-04-29T11:06:02.714689
4,undisclosed,Claude Opus vs Claude Sonnet,5,2,54.0,54.0,10.0,40,14.0,0,Claude Opus,20,20.0,20,86,"{""belief"": 20.0, ""extraction"": 20}","{""prompt"": 0, ""completion"": 0}",1668.4,0.6,Claude Sonnet,20,18.0,20,80,"{""belief"": 18.0, ""extraction"": 20}","{""prompt"": 0, ""completion"": 0}",1547.1,0.6,v2.0,2026-04-29T11:06:05.931895
5,undisclosed,GPT-4o vs GPT-4o-mini,1,2,100.0,100.0,10.0,20,80.0,0,GPT-4o,10,10.0,10,10,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",2668.0,0.6,GPT-4o-mini,10,10.0,10,10,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",869.1,0.6,v2.0,2026-04-29T11:06:09.471065
5,undisclosed,GPT-4o vs GPT-4o-mini,2,2,100.0,100.0,10.0,20,80.0,0,GPT-4o,10,10.0,10,20,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1351.7,0.6,GPT-4o-mini,10,10.0,10,20,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1074.6,0.6,v2.0,2026-04-29T11:06:11.898414
5,undisclosed,GPT-4o vs GPT-4o-mini,3,2,100.0,100.0,10.0,20,80.0,0,GPT-4o,10,10.0,10,30,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1033.0,0.6,GPT-4o-mini,10,10.0,10,30,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",694.7,0.6,v2.0,2026-04-29T11:06:13.628141
5,undisclosed,GPT-4o vs GPT-4o-mini,4,2,100.0,100.0,10.0,20,80.0,0,GPT-4o,10,10.0,10,40,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",830.0,0.6,GPT-4o-mini,10,10.0,10,40,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",996.4,0.6,v2.0,2026-04-29T11:06:15.456814
5,undisclosed,GPT-4o vs GPT-4o-mini,5,2,100.0,100.0,10.0,20,80.0,0,GPT-4o,10,10.0,10,50,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",923.0,0.6,GPT-4o-mini,10,10.0,10,50,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",885.6,0.6,v2.0,2026-04-29T11:06:17.267791
6,undisclosed,Gemini 2.5 Flash vs Gemini 2.5 Flash Lite,1,2,100.0,100.0,10.0,10,90.0,0,Gemini 2.5 Flash,0,10.0,0,0,Here is the JSON,"{""prompt"": 0, ""completion"": 0}",1304.4,0.6,Gemini 2.5 Flash Lite,10,10.0,10,10,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",944.4,0.6,v2.0,2026-04-29T11:06:19.518995
6,undisclosed,Gemini 2.5 Flash vs Gemini 2.5 Flash Lite,2,2,100.0,100.0,10.0,10,90.0,0,Gemini 2.5 Flash,0,10.0,0,0,Here is the JSON requeste,"{""prompt"": 0, ""completion"": 0}",1052.2,0.6,Gemini 2.5 Flash Lite,10,0.0,10,20,"{""belief"": 0.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",686.3,0.6,v2.0,2026-04-29T11:06:21.258939
6,undisclosed,Gemini 2.5 Flash vs Gemini 2.5 Flash Lite,3,2,100.0,100.0,10.0,10,90.0,0,Gemini 2.5 Flash,0,10.0,0,0,Here is the JSON requested:,"{""prompt"": 0, ""completion"": 0}",1321.8,0.6,Gemini 2.5 Flash Lite,10,0.0,10,30,"{""belief"": 0.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",5411.7,0.6,v2.0,2026-04-29T11:06:27.994581
6,undisclosed,Gemini 2.5 Flash vs Gemini 2.5 Flash Lite,4,2,100.0,100.0,10.0,10,90.0,0,Gemini 2.5 Flash,0,10.0,0,0,Here is the JSON,"{""prompt"": 0, ""completion"": 0}",1325.2,0.6,Gemini 2.5 Flash Lite,10,0.0,10,40,"{""belief"": 0.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",5451.3,0.6,v2.0,2026-04-29T11:06:34.773178
6,undisclosed,Gemini 2.5 Flash vs Gemini 2.5 Flash Lite,5,2,100.0,100.0,10.0,10,90.0,0,Gemini 2.5 Flash,0,10.0,0,0,Here is the JSON requested:,"{""prompt"": 0, ""completion"": 0}",1182.2,0.6,Gemini 2.5 Flash Lite,10,0.0,10,50,"{""belief"": 0.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",2175.0,0.6,v2.0,2026-04-29T11:06:38.132468
